manufacturer,transmission_type,fuel,engine_size_cm3,power_ps,co2_emissions_gPERkm
FIAT,Manual,Petrol,1242,86,122
FIAT,Automatic,Petrol,1242,69,145
FIAT,Automatic,Petrol,1242,69,134
FIAT,Manual,Petrol,1242,69,137
FIAT,Manual,Petrol,1242,69,148
FIAT,Automatic,Petrol,1242,69,136
FIAT,Automatic,Petrol,1242,69,144
FIAT,Manual,Petrol,1242,69,140
FIAT,Manual,Petrol,1242,69,148
FIAT,Manual,Petrol,875,86,122
FIAT,Manual,Petrol,875,86,133
FIAT,Manual,Petrol,1242,69,148
FIAT,Manual,Petrol,1242,69,137
FIAT,Automatic,Petrol,1242,69,134
FIAT,Automatic,Petrol,1242,69,145
FIAT,Manual,Petrol,875,86,122
FIAT,Manual,Petrol,875,86,133
FIAT,Manual,Petrol,1242,69,137
FIAT,Manual,Petrol,1242,69,148
FIAT,Manual,Petrol,875,86,133
FIAT,Manual,Petrol,875,86,122
FIAT,Manual,Petrol,1242,69,148
FIAT,Manual,Petrol,1242,69,140
FIAT,Automatic,Petrol,1242,69,134
FIAT,Automatic,Petrol,1242,69,145
FIAT,Automatic,Petrol,1242,69,134
FIAT,Automatic,Petrol,1242,69,145
FIAT,Manual,Petrol,875,86,133
FIAT,Manual,Petrol,875,86,122
FIAT,Manual,Petrol,1242,69,139
FIAT,Manual,Petrol,1242,69,129
FIAT,Automatic,Petrol,1242,69,145
FIAT,Automatic,Petrol,1242,69,134
FIAT,Manual,Petrol,1368,95,155
FIAT,Manual,Petrol,1368,95,185
FIAT,Manual,Petrol,1368,95,185
FIAT,Manual,Petrol,1368,95,155
FIAT,Manual,Petrol,1368,95,166
FIAT,Manual,Petrol,1368,95,180
FIAT,Manual,Petrol,1368,95,185
FIAT,Manual,Petrol,1368,95,155
FIAT,Manual,Petrol,1368,95,166
FIAT,Manual,Petrol,1368,95,180
FIAT,Manual,Petrol,1368,95,166
FIAT,Manual,Petrol,1368,95,180
FIAT,Manual,Petrol,1368,95,155
FIAT,Manual,Petrol,1368,95,185
FIAT,Manual,Petrol,1368,95,180
FIAT,Manual,Petrol,1368,95,166
FIAT,Manual,Petrol,1368,95,155
FIAT,Manual,Petrol,1368,95,185
FIAT,Automatic,Petrol,1332,151,170
FIAT,Automatic,Petrol,1332,151,156
FIAT,Manual,Petrol,999,120,149
FIAT,Manual,Petrol,999,120,162
FIAT,Automatic,Petrol,1332,150,165
FIAT,Automatic,Petrol,1332,150,152
FIAT,Manual,Petrol,999,120,145
FIAT,Manual,Petrol,999,120,156
FIAT,Automatic,Petrol,1332,150,145
FIAT,Automatic,Petrol,1332,150,156
FIAT,Manual,Petrol,999,120,149
FIAT,Manual,Petrol,999,120,162
FIAT,Manual,Petrol,999,120,156
FIAT,Manual,Petrol,999,120,141
FIAT,Automatic,Petrol,1332,150,152
FIAT,Automatic,Petrol,1332,150,165
FIAT,Automatic,Petrol,1332,150,156
FIAT,Automatic,Petrol,1332,150,146
FIAT,Manual,Petrol,999,120,141
FIAT,Manual,Petrol,999,120,156
FIAT,Automatic,Petrol,1332,150,156
FIAT,Automatic,Petrol,1332,150,145
FIAT,Manual,Petrol,999,120,162
FIAT,Manual,Petrol,999,120,149
FIAT,Automatic,Petrol,1332,150,165
FIAT,Automatic,Petrol,1332,150,152
FIAT,Manual,Petrol,999,120,156
FIAT,Manual,Petrol,999,120,141
FIAT,Manual,Petrol,999,120,149
FIAT,Manual,Petrol,999,120,162
FIAT,Manual,Petrol,1332,120,156
FIAT,Manual,Petrol,1332,120,141
FIAT,Automatic,Petrol,1332,150,152
FIAT,Automatic,Petrol,1332,150,165
FIAT,Automatic,Petrol,1332,150,146
FIAT,Automatic,Petrol,1332,150,156
FIAT,Manual,Petrol,999,120,149
FIAT,Manual,Petrol,999,120,162
FIAT,Manual,Petrol,875,85,156
FIAT,Manual,Petrol,875,86,122
FIAT,Manual,Petrol,875,86,133
FIAT,Manual,Petrol,875,86,122
FIAT,Manual,Petrol,875,86,133
FIAT,Manual,Petrol,1242,69,156
FIAT,Manual,Petrol,1242,69,149
FIAT,Manual,Petrol,875,86,133
FIAT,Manual,Petrol,875,86,122
FIAT,Manual,Petrol,875,71,170
FIAT,Manual,Petrol,875,71,164
FIAT,Manual,Petrol,1242,69,149
FIAT,Manual,Petrol,1242,69,156
FIAT,Manual,Petrol,875,85,156
FIAT,Manual,Petrol,1368,95,154
FIAT,Manual,Petrol,1368,95,185
FIAT,Manual,Petrol,1368,95,185
FIAT,Manual,Petrol,1368,95,154
FIAT,Manual,Petrol,1368,95,185
FIAT,Manual,Petrol,1368,95,155
FIAT,Manual,Petrol,1368,120,172
FIAT,Manual,Petrol,1368,120,160
FIAT,Manual,Petrol,1368,95,155
FIAT,Manual,Petrol,1368,95,185
FIAT,Manual,Petrol,1368,95,185
FIAT,Manual,Petrol,1368,95,155
FIAT,Manual,Petrol,1368,95,154
FIAT,Manual,Petrol,1368,95,185
FIAT,Manual,Petrol,999,100,123
FIAT,Manual,Petrol,999,100,137
FIAT,Manual,Petrol,999,100,137
FIAT,Manual,Petrol,999,100,123
FIAT,Manual,Petrol,999,100,123
FIAT,Manual,Petrol,999,100,137
FIAT,Manual,Petrol,999,100,137
FIAT,Manual,Petrol,999,100,123
FIAT,Manual,Petrol,1368,95,155
FIAT,Manual,Petrol,1368,95,185
FIAT,Manual,Petrol,1368,95,185
FIAT,Manual,Petrol,1368,95,155
FIAT,Manual,Petrol,999,100,137
FIAT,Manual,Petrol,999,100,123
FIAT,Manual,Petrol,999,100,123
FIAT,Manual,Petrol,999,100,137
FORD,Manual,Petrol,998,100,134
FORD,Manual,Petrol,998,100,151
FORD,Manual,Petrol,998,125,134
FORD,Manual,Petrol,998,125,151
FORD,Manual,Petrol,998,140,134
FORD,Manual,Petrol,998,140,151
FORD,Manual,Petrol,998,125,134
FORD,Manual,Petrol,998,125,151
FORD,Manual,Petrol,998,140,134
FORD,Manual,Petrol,998,140,151
FORD,Manual,Petrol,999,100,118
FORD,Manual,Petrol,999,100,144
FORD,Manual,Petrol,1084,75,120
FORD,Manual,Petrol,1084,75,129
FORD,Manual,Petrol,1496,200,138
FORD,Manual,Petrol,1496,200,153
FORD,Manual,Petrol,999,100,118
FORD,Manual,Petrol,999,100,144
FORD,Manual,Petrol,1084,75,120
FORD,Manual,Petrol,1084,75,129
FORD,Manual,Petrol,1496,200,138
FORD,Manual,Petrol,1496,200,153
FORD,Manual,Petrol,999,125,119
FORD,Manual,Petrol,999,125,143
FORD,Automatic,Petrol,998,125,128
FORD,Automatic,Petrol,998,125,154
FORD,Manual,Petrol,1496,150,126
FORD,Manual,Petrol,1496,150,146
FORD,Automatic,Petrol,1496,150,136
FORD,Automatic,Petrol,1496,150,158
FORD,Manual,Petrol,2261,280,174
FORD,Manual,Petrol,2261,280,188
FORD,Automatic,Petrol,2261,280,179
FORD,Automatic,Petrol,2261,280,190
FORD,Manual,Petrol,999,125,119
FORD,Manual,Petrol,999,125,143
FORD,Automatic,Petrol,998,125,131
FORD,Automatic,Petrol,998,125,157
FORD,Manual,Petrol,2261,280,180
FORD,Manual,Petrol,2261,280,189
FORD,Automatic,Petrol,2261,280,180
FORD,Automatic,Petrol,2261,280,187
FORD,Manual,Petrol,999,125,116
FORD,Manual,Petrol,999,125,146
FORD,Manual,Petrol,2261,280,180
FORD,Manual,Petrol,2261,280,189
FORD,Automatic,Petrol,2261,280,180
FORD,Automatic,Petrol,2261,280,187
FORD,Manual,Petrol,2261,291,209
FORD,Manual,Petrol,2261,291,202
FORD,Manual,Petrol,5038,449,268
FORD,Automatic,Petrol,5038,449,256
FORD,Manual,Petrol,5038,449,276
FORD,Automatic,Petrol,5038,449,265
FORD,Manual,Petrol,5038,459,270
FORD,Automatic,Petrol,5038,450,256
FORD,Automatic,Petrol,5038,450,265
FORD,Automatic,Petrol,5038,450,256
FORD,Automatic,Petrol,5038,450,265
FORD,Manual,Petrol,5038,450,268
FORD,Manual,Petrol,5038,450,276
FORD,Manual,Petrol,5038,450,268
FORD,Manual,Petrol,5038,450,276
FORD,Manual,Petrol,5038,460,284
FORD,Automatic,Petrol,5038,460,270
FORD,Manual,Petrol,1496,150,147
FORD,Manual,Petrol,1496,150,160
FORD,Manual,Petrol,1496,150,147
FORD,Manual,Petrol,1496,150,160
FORD,Manual,Petrol,1496,200,148
FORD,Manual,Petrol,1496,200,154
FORD,Manual,Petrol,1496,200,148
FORD,Manual,Petrol,1496,200,154
FORD,Manual,Petrol,998,100,149
FORD,Manual,Petrol,998,100,159
FORD,Manual,Petrol,998,100,139
FORD,Manual,Petrol,998,100,156
GENESIS,Automatic,Petrol,1998,197,182
GENESIS,Automatic,Petrol,1998,245,193
GENESIS,Automatic,Petrol,1998,245,182
GENESIS,Automatic,Petrol,1998,245,193
GENESIS,Automatic,Petrol,1998,245,199
GENESIS,Automatic,Petrol,2497,304,218
GENESIS,Automatic,Petrol,2497,304,221
GENESIS,Automatic,Petrol,2497,304,218
GENESIS,Automatic,Petrol,2497,304,210
GENESIS,Automatic,Petrol,2497,304,210
GENESIS,Automatic,Petrol,2497,304,239
GENESIS,Automatic,Petrol,2497,304,244
GENESIS,Automatic,Petrol,2497,304,239
GENESIS,Automatic,Petrol,2497,304,244
HONDA,Automatic,Petrol,988,126,152
HONDA,Automatic,Petrol,988,126,152
HONDA,Automatic,Petrol,988,126,153
HONDA,Automatic,Petrol,988,126,153
HONDA,Automatic,Petrol,988,126,154
HONDA,Automatic,Petrol,988,126,154
HONDA,Automatic,Petrol,988,126,155
HONDA,Automatic,Petrol,988,126,154
HONDA,Automatic,Petrol,988,126,155
HONDA,Automatic,Petrol,988,126,155
HONDA,Automatic,Petrol,988,126,156
HONDA,Manual,Petrol,988,126,141
HONDA,Manual,Petrol,988,126,141
HONDA,Manual,Petrol,988,126,142
HONDA,Manual,Petrol,988,126,142
HONDA,Manual,Petrol,988,126,142
HONDA,Manual,Petrol,988,126,142
HONDA,Manual,Petrol,988,126,143
HONDA,Manual,Petrol,988,126,143
HONDA,Manual,Petrol,988,126,143
HONDA,Automatic,Petrol,988,126,152
HONDA,Automatic,Petrol,988,126,153
HONDA,Automatic,Petrol,988,126,153
HONDA,Automatic,Petrol,988,126,154
HONDA,Automatic,Petrol,988,126,155
HONDA,Automatic,Petrol,988,126,156
HONDA,Automatic,Petrol,988,126,156
HONDA,Manual,Petrol,988,126,141
HONDA,Manual,Petrol,988,126,141
HONDA,Manual,Petrol,988,126,142
HONDA,Manual,Petrol,988,126,142
HONDA,Manual,Petrol,988,126,143
HONDA,Manual,Petrol,988,126,143
HONDA,Manual,Petrol,988,126,144
HONDA,Manual,Petrol,988,126,134
HONDA,Manual,Petrol,988,126,135
HONDA,Manual,Petrol,988,126,136
HONDA,Automatic,Petrol,988,126,147
HONDA,Automatic,Petrol,988,126,147
HONDA,Automatic,Petrol,988,126,148
HONDA,Automatic,Petrol,988,126,148
HONDA,Automatic,Petrol,988,126,148
HONDA,Automatic,Petrol,988,126,149
HONDA,Automatic,Petrol,988,126,149
HONDA,Automatic,Petrol,988,126,149
HONDA,Automatic,Petrol,988,126,150
HONDA,Automatic,Petrol,988,126,149
HONDA,Automatic,Petrol,988,126,150
HONDA,Manual,Petrol,988,126,137
HONDA,Manual,Petrol,988,126,137
HONDA,Manual,Petrol,988,126,138
HONDA,Manual,Petrol,988,126,138
HONDA,Manual,Petrol,988,126,138
HONDA,Manual,Petrol,988,126,139
HONDA,Manual,Petrol,988,126,140
HONDA,Manual,Petrol,988,126,139
HONDA,Manual,Petrol,988,126,140
HONDA,Manual,Petrol,988,126,139
HONDA,Manual,Petrol,988,126,140
HONDA,Automatic,Petrol,1498,182,150
HONDA,Automatic,Petrol,1498,182,151
HONDA,Automatic,Petrol,1498,182,151
HONDA,Manual,Petrol,1498,182,137
HONDA,Manual,Petrol,1498,182,138
HONDA,Manual,Petrol,1498,182,138
HONDA,Manual,Petrol,1996,320,193
HONDA,Manual,Petrol,1996,320,193
HONDA,Manual,Petrol,1996,320,194
HONDA,Manual,Petrol,1996,320,194
HONDA,Manual,Petrol,1996,320,191
HONDA,Manual,Petrol,1996,320,187
HONDA,Manual,Petrol,1996,320,188
HONDA,Manual,Petrol,1996,320,188
HONDA,Automatic,Petrol,1993,145,163
HONDA,Automatic,Petrol,1993,145,163
HONDA,Automatic,Petrol,1993,145,163
HONDA,Automatic,Petrol,1993,145,164
HONDA,Automatic,Petrol,1993,145,164
HONDA,Automatic,Petrol,1993,145,164
HONDA,Automatic,Petrol,1993,145,164
HONDA,Automatic,Petrol,1993,145,165
HONDA,Automatic,Petrol,1993,145,165
HONDA,Automatic,Petrol,1993,145,165
HONDA,Automatic,Petrol,1993,145,166
HONDA,Automatic,Petrol,1993,145,151
HONDA,Automatic,Petrol,1993,145,151
HONDA,Automatic,Petrol,1993,145,151
HONDA,Automatic,Petrol,1993,145,152
HONDA,Automatic,Petrol,1993,145,152
HONDA,Automatic,Petrol,1993,145,152
HONDA,Automatic,Petrol,1993,145,153
HONDA,Automatic,Petrol,1993,145,153
HONDA,Automatic,Petrol,1993,145,153
HONDA,Automatic,Petrol,1993,145,154
HONDA,Automatic,Petrol,1993,145,151
HONDA,Automatic,Petrol,1993,145,151
HONDA,Automatic,Petrol,1993,145,152
HONDA,Automatic,Petrol,1993,145,152
HONDA,Automatic,Petrol,1993,145,152
HONDA,Automatic,Petrol,1993,145,152
HONDA,Automatic,Petrol,1993,145,153
HONDA,Automatic,Petrol,1993,145,153
HONDA,Automatic,Petrol,1993,145,154
HONDA,Automatic,Petrol,1993,145,161
HONDA,Automatic,Petrol,1993,145,161
HONDA,Automatic,Petrol,1993,145,161
HONDA,Automatic,Petrol,1993,145,162
HONDA,Automatic,Petrol,1993,145,162
HONDA,Automatic,Petrol,1993,145,162
HONDA,Automatic,Petrol,1993,145,163
HONDA,Automatic,Petrol,1993,145,162
HONDA,Automatic,Petrol,1993,145,163
HONDA,Automatic,Petrol,1993,145,163
HONDA,Automatic,Petrol,1993,145,163
HONDA,Automatic,Petrol,1993,145,151
HONDA,Automatic,Petrol,1993,145,151
HONDA,Automatic,Petrol,1993,145,152
HONDA,Automatic,Petrol,1993,145,152
HONDA,Automatic,Petrol,1993,145,152
HONDA,Automatic,Petrol,1993,145,153
HONDA,Automatic,Petrol,1993,145,154
HONDA,Automatic,Petrol,1993,145,155
HONDA,Automatic,Petrol,1993,145,155
HONDA,Automatic,Petrol,1993,145,161
HONDA,Automatic,Petrol,1993,145,161
HONDA,Automatic,Petrol,1993,145,161
HONDA,Automatic,Petrol,1993,145,162
HONDA,Automatic,Petrol,1993,145,162
HONDA,Automatic,Petrol,1993,145,163
HONDA,Automatic,Petrol,1993,145,163
HONDA,Automatic,Petrol,1993,145,164
HONDA,Automatic,Petrol,1993,145,164
HONDA,Automatic,Petrol,1993,145,164
HONDA,Automatic,Petrol,1993,145,151
HONDA,Automatic,Petrol,1993,145,152
HONDA,Automatic,Petrol,1993,145,152
HONDA,Automatic,Petrol,1993,145,152
HONDA,Automatic,Petrol,1993,145,153
HONDA,Automatic,Petrol,1993,145,153
HONDA,Automatic,Petrol,1993,145,154
HONDA,Automatic,Petrol,1993,145,161
HONDA,Automatic,Petrol,1993,145,161
HONDA,Automatic,Petrol,1993,145,162
HONDA,Automatic,Petrol,1993,145,162
HONDA,Automatic,Petrol,1993,145,162
HONDA,Automatic,Petrol,1993,145,163
HONDA,Automatic,Petrol,1993,145,162
HONDA,Automatic,Petrol,1993,145,163
HONDA,Automatic,Petrol,1993,145,163
HONDA,Automatic,Petrol,1993,145,163
HONDA,Automatic,Petrol,1993,145,164
HONDA,Automatic,Petrol,1993,145,164
HONDA,Automatic,Petrol,1498,107,122
HONDA,Automatic,Petrol,1498,107,122
HONDA,Automatic,Petrol,1498,107,122
HONDA,Automatic,Petrol,1498,98,110
HONDA,Automatic,Petrol,1498,98,110
HONDA,Automatic,Petrol,1498,98,102
HONDA,Automatic,Petrol,1498,98,104
HONDA,Automatic,Petrol,1498,98,102
HONDA,Automatic,Petrol,1498,98,104
HONDA,Automatic,Petrol,1498,98,104
HONDA,Automatic,Petrol,1498,98,105
HONDA,Automatic,Petrol,1498,98,105
HONDA,Automatic,Petrol,1498,98,102
HONDA,Automatic,Petrol,1498,98,102
HONDA,Automatic,Petrol,1498,98,103
HONDA,Automatic,Petrol,1498,98,102
HONDA,Automatic,Petrol,1498,98,103
HONDA,Automatic,Petrol,1498,98,103
HONDA,Automatic,Petrol,1498,98,109
HONDA,Automatic,Petrol,1498,98,109
HONDA,Automatic,Petrol,1498,98,109
HONDA,Automatic,Petrol,1498,98,109
HONDA,Automatic,Petrol,1498,98,102
HONDA,Automatic,Petrol,1498,98,104
HONDA,Automatic,Petrol,1498,98,104
HONDA,Automatic,Petrol,1498,98,105
HONDA,Automatic,Petrol,1498,98,105
HONDA,Automatic,Petrol,1498,98,106
HONDA,Automatic,Petrol,1498,98,106
HONDA,Automatic,Petrol,1498,98,102
HONDA,Automatic,Petrol,1498,98,102
HONDA,Automatic,Petrol,1498,98,103
HONDA,Automatic,Petrol,1498,98,102
HONDA,Automatic,Petrol,1498,98,103
HONDA,Automatic,Petrol,1498,98,103
HONDA,Automatic,Petrol,1498,98,102
HONDA,Automatic,Petrol,1498,98,103
HONDA,Automatic,Petrol,1498,98,103
HONDA,Automatic,Petrol,1498,98,102
HONDA,Automatic,Petrol,1498,98,104
HONDA,Automatic,Petrol,1498,98,109
HONDA,Automatic,Petrol,1498,98,102
HONDA,Automatic,Petrol,1498,98,102
HYUNDAI,Manual,Petrol,998,67,114
HYUNDAI,Automatic,Petrol,998,67,126
HYUNDAI,Manual,Petrol,998,67,119
HYUNDAI,Automatic,Petrol,998,67,126
HYUNDAI,Manual,Petrol,998,67,120
HYUNDAI,Automatic,Petrol,1197,84,130
HYUNDAI,Manual,Petrol,1197,84,124
HYUNDAI,Automatic,Petrol,1197,84,130
HYUNDAI,Manual,Petrol,1197,84,124
HYUNDAI,Manual,Petrol,998,100,123
HYUNDAI,Manual,Petrol,1598,204,158
HYUNDAI,Manual,Petrol,998,120,120
HYUNDAI,Automatic,Petrol,998,120,120
HYUNDAI,Manual,Petrol,998,100,120
HYUNDAI,Manual,Petrol,1998,280,182
HYUNDAI,Automatic,Petrol,1998,280,191
HYUNDAI,Automatic,Petrol,1998,280,191
HYUNDAI,Manual,Petrol,1998,280,182
HYUNDAI,Automatic,Petrol,1998,280,194
HYUNDAI,Manual,Petrol,1598,150,151
HYUNDAI,Manual,Petrol,1598,150,154
HYUNDAI,Manual,Petrol,1598,150,156
HYUNDAI,Manual,Petrol,1598,150,156
HYUNDAI,Manual,Petrol,1598,150,157
JAGUAR,Automatic,Petrol,1997,200,213
JAGUAR,Automatic,Petrol,1997,200,230
JAGUAR,Automatic,Petrol,1997,249,215
JAGUAR,Automatic,Petrol,1997,249,236
JAGUAR,Automatic,Petrol,1997,300,226
JAGUAR,Automatic,Petrol,1997,300,244
JAGUAR,Automatic,Petrol,1997,250,209
JAGUAR,Automatic,Petrol,1997,250,227
JAGUAR,Automatic,Petrol,1997,300,216
JAGUAR,Automatic,Petrol,1997,300,234
JAGUAR,Automatic,Petrol,1997,300,206
JAGUAR,Automatic,Petrol,1997,300,210
JAGUAR,Automatic,Petrol,1997,300,205
JAGUAR,Automatic,Petrol,1997,300,211
JAGUAR,Automatic,Petrol,2995,340,229
JAGUAR,Automatic,Petrol,2995,340,233
JAGUAR,Automatic,Petrol,2995,340,225
JAGUAR,Automatic,Petrol,2995,340,232
JAGUAR,Manual,Petrol,2995,340,254
JAGUAR,Manual,Petrol,2995,340,254
JAGUAR,Manual,Petrol,2995,340,254
JAGUAR,Manual,Petrol,2995,340,254
JAGUAR,Automatic,Petrol,2995,380,252
JAGUAR,Automatic,Petrol,2995,380,255
JAGUAR,Automatic,Petrol,2995,380,251
JAGUAR,Automatic,Petrol,2995,380,256
JAGUAR,Automatic,Petrol,2995,380,244
JAGUAR,Automatic,Petrol,2995,380,247
JAGUAR,Automatic,Petrol,2995,380,240
JAGUAR,Automatic,Petrol,2995,380,245
JAGUAR,Manual,Petrol,2995,380,260
JAGUAR,Manual,Petrol,2995,380,260
JAGUAR,Manual,Petrol,2995,380,260
JAGUAR,Manual,Petrol,2995,380,260
JAGUAR,Automatic,Petrol,5000,550,247
JAGUAR,Automatic,Petrol,5000,550,249
JAGUAR,Automatic,Petrol,5000,550,246
JAGUAR,Automatic,Petrol,5000,550,250
JAGUAR,Automatic,Petrol,5000,575,251
JAGUAR,Automatic,Petrol,5000,575,251
JAGUAR,Automatic,Petrol,1997,250,177
JAGUAR,Automatic,Petrol,1997,250,192
JAGUAR,Automatic,Petrol,1997,300,190
JAGUAR,Automatic,Petrol,1997,300,210
JAGUAR,Automatic,Petrol,1997,250,186
JAGUAR,Automatic,Petrol,1997,250,203
JAGUAR,Automatic,Petrol,1997,300,196
JAGUAR,Automatic,Petrol,1997,300,214
JAGUAR,Automatic,Petrol,1997,250,207
JAGUAR,Automatic,Petrol,1997,300,206
JAGUAR,Automatic,Petrol,1997,300,220
JAGUAR,Automatic,Petrol,1997,250,192
KIA,Manual,Petrol,1353,140,140
KIA,Automatic,Petrol,1353,140,141
KIA,Manual,Petrol,1353,140,143
KIA,Automatic,Petrol,1353,140,144
KIA,Manual,Petrol,998,120,134
KIA,Manual,Petrol,1353,140,141
KIA,Automatic,Petrol,1353,140,141
KIA,Automatic,Petrol,1353,140,141
KIA,Automatic,Petrol,1353,140,145
KIA,Manual,Petrol,1353,140,142
KIA,Automatic,Petrol,1353,140,144
KIA,Manual,Petrol,1591,204,169
KIA,Manual,Petrol,998,120,127
KIA,Manual,Petrol,998,120,127
KIA,Manual,Petrol,998,120,127
KIA,Manual,Petrol,998,120,127
KIA,Manual,Petrol,998,120,131
KIA,Manual,Petrol,1353,140,140
KIA,Automatic,Petrol,1353,140,142
KIA,Automatic,Petrol,1353,140,142
KIA,Manual,Petrol,998,120,119
KIA,Manual,Petrol,998,120,119
KIA,Manual,Petrol,998,120,126
KIA,Automatic,Petrol,1482,160,133
KIA,Manual,Petrol,1482,160,133
KIA,Manual,Petrol,1482,160,129
KIA,Manual,Petrol,998,120,126
KIA,Manual,Petrol,1482,160,129
KIA,Automatic,Petrol,1482,160,133
KIA,Automatic,Petrol,1482,160,139
KIA,Automatic,Petrol,1591,204,153
KIA,Manual,Petrol,998,120,128
KIA,Manual,Petrol,998,120,128
KIA,Manual,Petrol,998,120,128
KIA,Manual,Petrol,998,120,128
KIA,Manual,Petrol,998,120,128
KIA,Manual,Petrol,998,120,128
KIA,Manual,Petrol,998,120,128
KIA,Manual,Petrol,998,120,128
KIA,Manual,Petrol,998,120,135
KIA,Manual,Petrol,1353,140,140
KIA,Automatic,Petrol,1353,140,141
KIA,Automatic,Petrol,1353,140,141
KIA,Manual,Petrol,1591,204,169
KIA,Manual,Petrol,998,120,136
KIA,Manual,Petrol,1353,140,141
KIA,Automatic,Petrol,1353,140,142
KIA,Automatic,Petrol,1353,140,142
KIA,Automatic,Petrol,1353,140,145
KIA,Manual,Petrol,998,120,119
KIA,Manual,Petrol,1482,160,129
KIA,Automatic,Petrol,1482,160,133
KIA,Manual,Petrol,1482,160,129
KIA,Manual,Petrol,998,120,135
KIA,Manual,Petrol,998,120,135
KIA,Manual,Petrol,998,120,137
KIA,Manual,Petrol,998,120,137
KIA,Manual,Petrol,998,120,137
KIA,Manual,Petrol,998,120,137
KIA,Manual,Petrol,998,120,121
KIA,Manual,Petrol,1598,136,119
KIA,Manual,Petrol,998,120,136
KIA,Manual,Petrol,998,120,136
KIA,Manual,Petrol,998,120,136
KIA,Manual,Petrol,998,120,136
KIA,Manual,Petrol,1353,140,141
KIA,Manual,Petrol,1353,140,141
KIA,Automatic,Petrol,1353,140,143
KIA,Automatic,Petrol,1353,140,143
KIA,Manual,Petrol,1353,140,141
KIA,Manual,Petrol,1353,140,141
KIA,Automatic,Petrol,1353,140,143
KIA,Automatic,Petrol,1353,140,143
KIA,Manual,Petrol,998,120,127
KIA,Manual,Petrol,1353,140,144
KIA,Automatic,Petrol,1353,140,146
KIA,Manual,Petrol,1353,140,144
KIA,Automatic,Petrol,1353,140,146
KIA,Manual,Petrol,998,120,130
KIA,Manual,Petrol,998,120,130
KIA,Manual,Petrol,998,120,130
KIA,Manual,Petrol,998,120,130
KIA,Manual,Petrol,998,120,130
KIA,Manual,Petrol,998,120,130
KIA,Manual,Petrol,998,120,130
KIA,Manual,Petrol,998,120,130
KIA,Manual,Petrol,998,120,130
KIA,Manual,Petrol,998,120,130
KIA,Manual,Petrol,998,120,130
KIA,Manual,Petrol,998,120,130
KIA,Manual,Petrol,998,120,130
KIA,Manual,Petrol,998,120,130
KIA,Manual,Petrol,998,120,130
KIA,Manual,Petrol,998,120,130
KIA,Manual,Petrol,998,120,136
KIA,Manual,Petrol,1353,140,141
KIA,Automatic,Petrol,1353,140,143
KIA,Automatic,Petrol,1353,140,143
KIA,Automatic,Petrol,1482,160,131
KIA,Automatic,Petrol,1482,180,134
KIA,Automatic,Petrol,1482,160,134
KIA,Automatic,Petrol,1998,238,211
KIA,Manual,Petrol,1248,84,133
KIA,Manual,Petrol,998,100,133
KIA,Manual,Petrol,1248,84,134
KIA,Manual,Petrol,998,100,133
KIA,Manual,Petrol,998,67,128
KIA,Manual,Petrol,998,67,127
KIA,Manual,Petrol,998,67,128
KIA,Manual,Petrol,1248,84,129
KIA,Automatic,Petrol,1248,84,148
KIA,Manual,Petrol,998,67,127
KIA,Manual,Petrol,1248,84,129
KIA,Automatic,Petrol,1248,84,148
KIA,Manual,Petrol,1248,84,130
KIA,Automatic,Petrol,1248,84,148
KIA,Manual,Petrol,998,67,128
KIA,Automatic,Petrol,1248,84,149
KIA,Manual,Petrol,998,67,127
KIA,Manual,Petrol,1248,84,133
KIA,Automatic,Petrol,1248,84,151
KIA,Manual,Petrol,1248,84,134
KIA,Automatic,Petrol,1248,83,152
KIA,Manual,Petrol,998,67,117
KIA,Manual,Petrol,998,67,117
KIA,Manual,Petrol,998,67,117
KIA,Manual,Petrol,998,67,117
KIA,Manual,Petrol,1248,84,128
KIA,Manual,Petrol,1248,84,128
KIA,Automatic,Petrol,1248,84,148
KIA,Automatic,Petrol,1248,84,148
KIA,Manual,Petrol,1248,84,128
KIA,Automatic,Petrol,1248,84,148
KIA,Manual,Petrol,1248,84,131
KIA,Manual,Petrol,998,100,128
KIA,Manual,Petrol,1248,84,131
KIA,Manual,Petrol,998,100,129
KIA,Manual,Petrol,998,67,123
KIA,Automatic,Petrol,1248,84,149
KIA,Manual,Petrol,1248,84,131
KIA,Automatic,Petrol,1248,84,151
KIA,Manual,Petrol,1248,84,131
KIA,Automatic,Petrol,1248,84,152
KIA,Manual,Petrol,998,67,119
KIA,Manual,Petrol,998,67,110
KIA,Manual,Petrol,998,67,110
KIA,Automatic,Petrol,998,67,118
KIA,Manual,Petrol,998,67,112
KIA,Automatic,Petrol,998,67,119
KIA,Manual,Petrol,998,67,122
KIA,Automatic,Petrol,998,67,123
KIA,Manual,Petrol,998,67,122
KIA,Automatic,Petrol,998,67,123
KIA,Manual,Petrol,998,67,115
KIA,Automatic,Petrol,998,67,122
KIA,Manual,Petrol,998,100,119
KIA,Manual,Petrol,998,100,120
KIA,Manual,Petrol,998,67,112
KIA,Manual,Petrol,998,67,110
KIA,Manual,Petrol,998,67,110
KIA,Manual,Petrol,998,67,110
KIA,Automatic,Petrol,998,67,118
KIA,Manual,Petrol,998,67,112
KIA,Automatic,Petrol,998,67,119
KIA,Manual,Petrol,998,67,115
KIA,Automatic,Petrol,998,67,122
KIA,Manual,Petrol,998,100,119
KIA,Manual,Petrol,998,100,120
